clique_id,size,hard_coherence,soft_coherence
785,2,1.0,1.0
786,3,1.0,1.0
787,3,1.0,1.0
788,2,1.0,1.0
789,2,1.0,1.0
790,4,1.0,0.75
791,6,1.0,0.7333333333333333
792,6,1.0,0.7333333333333333
793,4,1.0,0.6666666666666666
794,2,1.0,1.0
795,2,1.0,1.0
796,2,1.0,1.0
797,3,1.0,1.0
798,2,1.0,1.0
799,2,1.0,1.0
800,3,1.0,1.0
801,5,1.0,1.0
802,5,1.0,1.0
803,5,1.0,1.0
804,6,1.0,1.0
805,6,1.0,1.0
806,4,1.0,1.0
807,2,1.0,0.25
808,2,1.0,0.75
809,2,1.0,1.0
810,2,1.0,1.0
811,3,1.0,1.0
812,4,1.0,1.0
813,4,1.0,1.0
814,4,1.0,1.0
815,3,1.0,1.0
816,3,1.0,1.0
817,2,1.0,1.0
818,3,1.0,1.0
819,2,1.0,1.0
820,2,1.0,0.5
821,2,1.0,0.5
822,2,1.0,1.0
823,2,1.0,1.0
824,2,1.0,1.0
825,2,1.0,1.0
826,2,1.0,1.0
827,2,1.0,0.5
828,2,1.0,1.0
829,2,1.0,1.0
830,2,1.0,1.0
831,2,0.5,0.6666666666666666
832,2,0.5,0.6666666666666666
833,2,1.0,1.0
834,2,1.0,1.0
835,2,1.0,0.5
836,3,1.0,0.6666666666666666
837,4,1.0,0.75
838,4,1.0,1.0
839,2,1.0,0.6666666666666666
840,3,1.0,0.7777777777777777
841,2,1.0,0.6666666666666666
842,2,1.0,1.0
843,2,1.0,0.6666666666666666
844,2,1.0,0.5
845,2,0.5,0.6666666666666666
846,2,0.5,0.6666666666666666
847,2,1.0,1.0
848,2,1.0,0.6666666666666666
849,2,1.0,0.6666666666666666
850,2,1.0,0.6666666666666666
851,2,1.0,0.6666666666666666
852,3,0.6666666666666666,1.0
853,4,0.75,1.0
854,3,0.6666666666666666,1.0
855,3,0.6666666666666666,1.0
856,2,1.0,1.0
857,3,1.0,1.0
858,4,0.5,1.0
859,2,1.0,1.0
860,3,1.0,1.0
861,3,1.0,0.6666666666666666
862,4,1.0,0.75
863,2,0.5,0.5
864,2,0.5,0.5
865,2,1.0,1.0
866,2,0.5,0.6
867,2,1.0,1.0
868,2,1.0,1.0
869,2,1.0,0.5
870,2,1.0,1.0
871,4,1.0,1.0
872,4,1.0,1.0
873,5,1.0,1.0
874,10,1.0,1.0
875,15,1.0,1.0
876,10,1.0,1.0
877,16,1.0,1.0
878,15,1.0,1.0
879,15,1.0,1.0
880,18,1.0,1.0
881,19,1.0,1.0
882,21,1.0,1.0
883,21,1.0,1.0
884,21,1.0,1.0
885,21,1.0,1.0
886,19,1.0,1.0
887,19,1.0,1.0
888,17,1.0,1.0
889,17,1.0,1.0
890,17,1.0,1.0
891,16,1.0,1.0
892,16,1.0,1.0
893,16,1.0,1.0
894,14,1.0,1.0
895,18,1.0,1.0
896,17,1.0,1.0
897,18,1.0,1.0
898,17,1.0,1.0
899,18,1.0,1.0
900,18,1.0,1.0
901,15,1.0,1.0
902,17,1.0,1.0
903,17,1.0,1.0
904,10,1.0,1.0
905,16,1.0,1.0
906,11,1.0,1.0
907,8,1.0,1.0
908,2,1.0,0.5
909,5,1.0,1.0
910,3,1.0,0.6666666666666666
911,4,1.0,1.0
912,2,1.0,1.0
913,2,1.0,1.0
914,2,1.0,1.0
915,2,1.0,0.5
916,4,1.0,1.0
917,3,1.0,1.0
918,2,1.0,1.0
919,2,1.0,1.0
920,2,1.0,1.0
921,5,1.0,1.0
922,5,1.0,1.0
923,4,1.0,1.0
924,4,1.0,1.0
925,4,1.0,1.0
926,5,1.0,1.0
927,4,1.0,1.0
928,6,1.0,1.0
929,7,1.0,1.0
930,10,1.0,1.0
931,10,1.0,1.0
932,9,1.0,1.0
933,6,1.0,1.0
934,7,1.0,1.0
935,7,1.0,1.0
936,5,1.0,1.0
937,3,1.0,0.6666666666666666
938,3,1.0,1.0
939,6,1.0,1.0
940,4,1.0,1.0
941,2,1.0,1.0
942,2,1.0,1.0
943,2,1.0,0.5
944,2,1.0,0.5
945,5,1.0,0.8
946,5,1.0,1.0
947,5,1.0,1.0
948,3,1.0,1.0
949,4,1.0,1.0
950,3,1.0,1.0
951,2,1.0,1.0
952,3,1.0,0.6666666666666666
953,4,1.0,0.75
954,4,1.0,0.75
955,2,1.0,0.5
956,3,1.0,1.0
957,3,1.0,0.6666666666666666
958,2,1.0,1.0
959,4,1.0,1.0
960,9,1.0,1.0
961,11,1.0,0.9090909090909091
962,11,1.0,1.0
963,10,1.0,1.0
964,9,1.0,1.0
965,8,1.0,1.0
966,9,1.0,1.0
967,7,1.0,1.0
968,7,1.0,1.0
969,7,1.0,1.0
970,7,1.0,0.8571428571428571
971,9,1.0,1.0
972,9,1.0,1.0
973,5,1.0,0.6333333333333333
974,2,1.0,1.0
975,2,1.0,1.0
976,2,1.0,1.0
977,3,1.0,1.0
978,5,1.0,1.0
979,2,1.0,1.0
980,3,1.0,1.0
981,5,1.0,1.0
982,3,1.0,1.0
983,3,1.0,1.0
984,3,1.0,1.0
985,3,1.0,1.0
986,2,1.0,1.0
987,6,1.0,1.0
988,2,1.0,1.0
989,3,1.0,1.0
990,5,1.0,1.0
991,3,1.0,1.0
992,2,1.0,1.0
993,3,1.0,1.0
994,2,1.0,1.0
995,8,1.0,1.0
996,5,1.0,1.0
997,6,1.0,1.0
998,2,1.0,0.5
999,2,1.0,1.0
1000,5,1.0,1.0
1001,2,1.0,1.0
1002,3,1.0,0.6666666666666666
1003,3,1.0,1.0
1004,3,1.0,1.0
1005,4,1.0,1.0
1006,2,1.0,1.0
1007,2,1.0,0.5
1008,2,1.0,1.0
1009,2,1.0,0.5
1010,8,0.875,0.7619047619047619
1011,8,0.875,0.7619047619047619
1012,2,1.0,0.25
1013,2,0.5,0.75
1014,2,1.0,1.0
1015,2,1.0,0.5
1016,4,1.0,1.0
1017,5,1.0,1.0
1018,3,1.0,1.0
1019,2,1.0,1.0
1020,2,1.0,1.0
1021,2,1.0,1.0
1022,6,1.0,0.8333333333333334
1023,5,1.0,0.8
1024,8,1.0,1.0
1025,6,1.0,0.8333333333333334
1026,8,1.0,1.0
1027,9,1.0,1.0
1028,12,1.0,1.0
1029,14,1.0,1.0
1030,13,1.0,1.0
1031,7,1.0,1.0
1032,5,1.0,1.0
1033,8,1.0,1.0
1034,5,1.0,1.0
1035,2,1.0,1.0
1036,2,1.0,0.6666666666666666
1037,4,1.0,0.75
1038,6,1.0,0.8333333333333334
1039,5,1.0,0.7
1040,6,1.0,0.8333333333333334
1041,6,1.0,0.8333333333333334
1042,5,1.0,0.7
1043,3,1.0,0.6666666666666666
1044,3,1.0,0.4444444444444444
1045,2,1.0,0.6666666666666666
1046,2,1.0,0.6666666666666666
1047,2,0.5,0.3333333333333333
1048,2,1.0,0.5
1049,3,1.0,1.0
