model,tau,cluster_id,size,labelled_size,lexical_domain_purity,n_distinct_domains,dominant_domain
rotate,0.45,26504,11,11,1.0,1,noun.plant
rotate,0.45,26505,12,12,1.0,1,noun.plant
rotate,0.45,26506,13,13,1.0,1,noun.plant
rotate,0.45,26507,12,12,1.0,1,noun.plant
rotate,0.45,26508,12,12,1.0,1,noun.plant
rotate,0.45,26509,14,14,1.0,1,noun.plant
rotate,0.45,26510,13,13,1.0,1,noun.plant
rotate,0.45,26511,12,12,1.0,1,noun.plant
rotate,0.45,26512,11,11,1.0,1,noun.plant
rotate,0.45,26513,11,11,1.0,1,noun.plant
rotate,0.45,26514,12,12,1.0,1,noun.plant
rotate,0.45,26515,11,11,1.0,1,noun.plant
rotate,0.45,26516,12,12,1.0,1,noun.plant
rotate,0.45,26517,12,12,1.0,1,noun.plant
rotate,0.45,26518,11,11,1.0,1,noun.plant
rotate,0.45,26519,12,12,1.0,1,noun.plant
rotate,0.45,26520,12,12,1.0,1,noun.plant
rotate,0.45,26521,12,12,1.0,1,noun.plant
rotate,0.45,26522,11,11,1.0,1,noun.plant
rotate,0.45,26523,11,11,1.0,1,noun.plant
rotate,0.45,26524,11,11,1.0,1,noun.plant
rotate,0.45,26525,11,11,1.0,1,noun.plant
rotate,0.45,26526,11,11,1.0,1,noun.plant
rotate,0.45,26527,11,11,1.0,1,noun.plant
rotate,0.45,26528,11,11,1.0,1,noun.plant
rotate,0.45,26529,11,11,1.0,1,noun.plant
rotate,0.45,26530,11,11,1.0,1,noun.plant
rotate,0.45,26531,12,12,1.0,1,noun.plant
rotate,0.45,26532,12,12,1.0,1,noun.plant
rotate,0.45,26533,12,12,1.0,1,noun.plant
rotate,0.45,26534,12,12,1.0,1,noun.plant
rotate,0.45,26535,11,11,1.0,1,noun.plant
rotate,0.45,26536,12,12,1.0,1,noun.plant
rotate,0.45,26537,12,12,1.0,1,noun.plant
rotate,0.45,26538,12,12,1.0,1,noun.plant
rotate,0.45,26539,12,12,1.0,1,noun.plant
rotate,0.45,26540,12,12,1.0,1,noun.plant
rotate,0.45,26541,12,12,1.0,1,noun.plant
rotate,0.45,26542,12,12,1.0,1,noun.plant
rotate,0.45,26543,12,12,1.0,1,noun.plant
rotate,0.45,26544,12,12,1.0,1,noun.plant
rotate,0.45,26545,12,12,1.0,1,noun.plant
rotate,0.45,26546,11,11,1.0,1,noun.plant
rotate,0.45,26547,11,11,1.0,1,noun.plant
rotate,0.45,26548,11,11,1.0,1,noun.plant
rotate,0.45,26549,10,10,1.0,1,noun.plant
rotate,0.45,26550,12,12,1.0,1,noun.plant
rotate,0.45,26551,11,11,1.0,1,noun.plant
rotate,0.45,26552,11,11,1.0,1,noun.plant
rotate,0.45,26553,11,11,1.0,1,noun.plant
rotate,0.45,26554,11,11,1.0,1,noun.plant
rotate,0.45,26555,12,12,1.0,1,noun.plant
rotate,0.45,26556,11,11,1.0,1,noun.plant
rotate,0.45,26557,11,11,1.0,1,noun.plant
rotate,0.45,26558,11,11,1.0,1,noun.plant
rotate,0.45,26559,12,12,1.0,1,noun.plant
rotate,0.45,26560,12,12,1.0,1,noun.plant
rotate,0.45,26561,12,12,1.0,1,noun.plant
rotate,0.45,26562,12,12,1.0,1,noun.plant
rotate,0.45,26563,11,11,1.0,1,noun.plant
rotate,0.45,26564,12,12,1.0,1,noun.plant
rotate,0.45,26565,11,11,1.0,1,noun.plant
rotate,0.45,26566,12,12,1.0,1,noun.plant
rotate,0.45,26567,12,12,1.0,1,noun.plant
rotate,0.45,26568,12,12,1.0,1,noun.plant
rotate,0.45,26569,12,12,1.0,1,noun.plant
rotate,0.45,26570,11,11,1.0,1,noun.plant
rotate,0.45,26571,11,11,1.0,1,noun.plant
rotate,0.45,26572,10,10,1.0,1,noun.plant
rotate,0.45,26573,10,10,1.0,1,noun.plant
rotate,0.45,26574,10,10,1.0,1,noun.plant
rotate,0.45,26575,12,12,1.0,1,noun.plant
rotate,0.45,26576,12,12,1.0,1,noun.plant
rotate,0.45,26577,12,12,1.0,1,noun.plant
rotate,0.45,26578,12,12,1.0,1,noun.plant
rotate,0.45,26579,12,12,1.0,1,noun.plant
rotate,0.45,26580,13,13,1.0,1,noun.plant
rotate,0.45,26581,12,12,1.0,1,noun.plant
rotate,0.45,26582,12,12,1.0,1,noun.plant
rotate,0.45,26583,12,12,1.0,1,noun.plant
rotate,0.45,26584,12,12,1.0,1,noun.plant
rotate,0.45,26585,12,12,1.0,1,noun.plant
rotate,0.45,26586,12,12,1.0,1,noun.plant
rotate,0.45,26587,12,12,1.0,1,noun.plant
rotate,0.45,26588,11,11,1.0,1,noun.plant
rotate,0.45,26589,13,13,1.0,1,noun.plant
rotate,0.45,26590,12,12,1.0,1,noun.plant
rotate,0.45,26591,11,11,1.0,1,noun.plant
rotate,0.45,26592,11,11,1.0,1,noun.plant
rotate,0.45,26593,10,10,1.0,1,noun.plant
rotate,0.45,26594,11,11,1.0,1,noun.plant
rotate,0.45,26595,11,11,1.0,1,noun.plant
rotate,0.45,26596,13,13,1.0,1,noun.plant
rotate,0.45,26597,12,12,1.0,1,noun.plant
rotate,0.45,26598,12,12,1.0,1,noun.plant
rotate,0.45,26599,11,11,1.0,1,noun.plant
rotate,0.45,26600,11,11,1.0,1,noun.plant
rotate,0.45,26601,12,12,1.0,1,noun.plant
rotate,0.45,26602,12,12,1.0,1,noun.plant
rotate,0.45,26603,14,14,1.0,1,noun.plant
rotate,0.45,26604,13,13,1.0,1,noun.plant
rotate,0.45,26605,12,12,1.0,1,noun.plant
rotate,0.45,26606,12,12,1.0,1,noun.plant
rotate,0.45,26607,11,11,1.0,1,noun.plant
rotate,0.45,26608,12,12,1.0,1,noun.plant
rotate,0.45,26609,10,10,1.0,1,noun.plant
rotate,0.45,26610,10,10,1.0,1,noun.plant
rotate,0.45,26611,11,11,1.0,1,noun.plant
rotate,0.45,26612,11,11,1.0,1,noun.plant
rotate,0.45,26613,11,11,1.0,1,noun.plant
rotate,0.45,26614,11,11,1.0,1,noun.plant
rotate,0.45,26615,10,10,1.0,1,noun.plant
rotate,0.45,26616,11,11,1.0,1,noun.plant
rotate,0.45,26617,11,11,1.0,1,noun.plant
rotate,0.45,26618,11,11,1.0,1,noun.plant
rotate,0.45,26619,10,10,1.0,1,noun.plant
rotate,0.45,26620,11,11,1.0,1,noun.plant
rotate,0.45,26621,11,11,1.0,1,noun.plant
rotate,0.45,26622,11,11,1.0,1,noun.plant
rotate,0.45,26623,11,11,1.0,1,noun.plant
rotate,0.45,26624,11,11,1.0,1,noun.plant
rotate,0.45,26625,11,11,1.0,1,noun.plant
rotate,0.45,26626,10,10,1.0,1,noun.plant
rotate,0.45,26627,12,12,1.0,1,noun.plant
rotate,0.45,26628,11,11,1.0,1,noun.plant
rotate,0.45,26629,12,12,1.0,1,noun.plant
rotate,0.45,26630,11,11,1.0,1,noun.plant
rotate,0.45,26631,10,10,1.0,1,noun.plant
rotate,0.45,26632,10,10,1.0,1,noun.plant
rotate,0.45,26633,11,11,1.0,1,noun.plant
rotate,0.45,26634,11,11,1.0,1,noun.plant
rotate,0.45,26635,12,12,1.0,1,noun.plant
rotate,0.45,26636,11,11,1.0,1,noun.plant
rotate,0.45,26637,11,11,1.0,1,noun.plant
rotate,0.45,26638,11,11,1.0,1,noun.plant
rotate,0.45,26639,12,12,1.0,1,noun.plant
rotate,0.45,26640,11,11,1.0,1,noun.plant
rotate,0.45,26641,12,12,1.0,1,noun.plant
rotate,0.45,26642,12,12,1.0,1,noun.plant
rotate,0.45,26643,12,12,1.0,1,noun.plant
rotate,0.45,26644,12,12,1.0,1,noun.plant
rotate,0.45,26645,11,11,1.0,1,noun.plant
rotate,0.45,26646,12,12,1.0,1,noun.plant
rotate,0.45,26647,11,11,1.0,1,noun.plant
rotate,0.45,26648,12,12,1.0,1,noun.plant
rotate,0.45,26649,11,11,1.0,1,noun.plant
rotate,0.45,26650,11,11,1.0,1,noun.plant
rotate,0.45,26651,10,10,1.0,1,noun.plant
rotate,0.45,26652,11,11,1.0,1,noun.plant
rotate,0.45,26653,11,11,1.0,1,noun.plant
rotate,0.45,26654,11,11,1.0,1,noun.plant
rotate,0.45,26655,12,12,1.0,1,noun.plant
rotate,0.45,26656,12,12,1.0,1,noun.plant
rotate,0.45,26657,12,12,1.0,1,noun.plant
rotate,0.45,26658,12,12,1.0,1,noun.plant
rotate,0.45,26659,12,12,1.0,1,noun.plant
rotate,0.45,26660,12,12,1.0,1,noun.plant
rotate,0.45,26661,13,13,1.0,1,noun.plant
rotate,0.45,26662,13,13,1.0,1,noun.plant
rotate,0.45,26663,13,13,1.0,1,noun.plant
rotate,0.45,26664,12,12,1.0,1,noun.plant
rotate,0.45,26665,12,12,1.0,1,noun.plant
rotate,0.45,26666,13,13,1.0,1,noun.plant
rotate,0.45,26667,12,12,1.0,1,noun.plant
rotate,0.45,26668,14,14,1.0,1,noun.plant
rotate,0.45,26669,13,13,1.0,1,noun.plant
rotate,0.45,26670,13,13,1.0,1,noun.plant
rotate,0.45,26671,12,12,1.0,1,noun.plant
rotate,0.45,26672,12,12,1.0,1,noun.plant
rotate,0.45,26673,14,14,1.0,1,noun.plant
rotate,0.45,26674,13,13,1.0,1,noun.plant
rotate,0.45,26675,12,12,1.0,1,noun.plant
rotate,0.45,26676,11,11,1.0,1,noun.plant
rotate,0.45,26677,12,12,1.0,1,noun.plant
rotate,0.45,26678,12,12,1.0,1,noun.plant
rotate,0.45,26679,10,10,1.0,1,noun.plant
rotate,0.45,26680,10,10,1.0,1,noun.plant
rotate,0.45,26681,11,11,1.0,1,noun.plant
rotate,0.45,26682,11,11,1.0,1,noun.plant
rotate,0.45,26683,11,11,1.0,1,noun.plant
rotate,0.45,26684,11,11,1.0,1,noun.plant
rotate,0.45,26685,12,12,1.0,1,noun.plant
rotate,0.45,26686,12,12,1.0,1,noun.plant
rotate,0.45,26687,12,12,1.0,1,noun.plant
rotate,0.45,26688,12,12,1.0,1,noun.plant
rotate,0.45,26689,12,12,1.0,1,noun.plant
rotate,0.45,26690,12,12,1.0,1,noun.plant
rotate,0.45,26691,12,12,1.0,1,noun.plant
rotate,0.45,26692,12,12,1.0,1,noun.plant
rotate,0.45,26693,11,11,1.0,1,noun.plant
rotate,0.45,26694,11,11,1.0,1,noun.plant
rotate,0.45,26695,10,10,1.0,1,noun.plant
rotate,0.45,26696,11,11,1.0,1,noun.plant
rotate,0.45,26697,11,11,1.0,1,noun.plant
rotate,0.45,26698,11,11,1.0,1,noun.plant
rotate,0.45,26699,12,12,1.0,1,noun.plant
rotate,0.45,26700,12,12,1.0,1,noun.plant
rotate,0.45,26701,11,11,1.0,1,noun.plant
rotate,0.45,26702,11,11,1.0,1,noun.plant
rotate,0.45,26703,11,11,1.0,1,noun.plant
rotate,0.45,26704,11,11,1.0,1,noun.plant
rotate,0.45,26705,10,10,1.0,1,noun.plant
rotate,0.45,26706,11,11,1.0,1,noun.plant
rotate,0.45,26707,11,11,1.0,1,noun.plant
rotate,0.45,26708,12,12,1.0,1,noun.plant
rotate,0.45,26709,14,14,1.0,1,noun.plant
rotate,0.45,26710,12,12,1.0,1,noun.plant
rotate,0.45,26711,14,14,1.0,1,noun.plant
rotate,0.45,26712,12,12,1.0,1,noun.plant
rotate,0.45,26713,14,14,1.0,1,noun.plant
rotate,0.45,26714,14,14,1.0,1,noun.plant
rotate,0.45,26715,14,14,1.0,1,noun.plant
rotate,0.45,26716,12,12,1.0,1,noun.plant
rotate,0.45,26717,12,12,1.0,1,noun.plant
rotate,0.45,26718,11,11,1.0,1,noun.plant
rotate,0.45,26719,11,11,1.0,1,noun.plant
rotate,0.45,26720,11,11,1.0,1,noun.plant
rotate,0.45,26721,12,12,1.0,1,noun.plant
rotate,0.45,26722,11,11,1.0,1,noun.plant
rotate,0.45,26723,13,13,1.0,1,noun.plant
rotate,0.45,26724,13,13,1.0,1,noun.plant
rotate,0.45,26725,13,13,1.0,1,noun.plant
rotate,0.45,26726,12,12,1.0,1,noun.plant
rotate,0.45,26727,13,13,1.0,1,noun.plant
rotate,0.45,26728,12,12,1.0,1,noun.plant
rotate,0.45,26729,12,12,1.0,1,noun.plant
rotate,0.45,26730,12,12,1.0,1,noun.plant
rotate,0.45,26731,12,12,1.0,1,noun.plant
rotate,0.45,26732,12,12,1.0,1,noun.plant
rotate,0.45,26733,12,12,1.0,1,noun.plant
rotate,0.45,26734,12,12,1.0,1,noun.plant
rotate,0.45,26735,11,11,1.0,1,noun.plant
rotate,0.45,26736,12,12,1.0,1,noun.plant
rotate,0.45,26737,11,11,1.0,1,noun.plant
rotate,0.45,26738,11,11,1.0,1,noun.plant
rotate,0.45,26739,10,10,1.0,1,noun.plant
rotate,0.45,26740,12,12,1.0,1,noun.plant
rotate,0.45,26741,11,11,1.0,1,noun.plant
rotate,0.45,26742,13,13,1.0,1,noun.plant
rotate,0.45,26743,13,13,1.0,1,noun.plant
rotate,0.45,26744,13,13,1.0,1,noun.plant
rotate,0.45,26745,12,12,1.0,1,noun.plant
rotate,0.45,26746,12,12,1.0,1,noun.plant
rotate,0.45,26747,11,11,1.0,1,noun.plant
rotate,0.45,26748,13,13,1.0,1,noun.plant
rotate,0.45,26749,12,12,1.0,1,noun.plant
rotate,0.45,26750,12,12,1.0,1,noun.plant
rotate,0.45,26751,12,12,1.0,1,noun.plant
rotate,0.45,26752,12,12,1.0,1,noun.plant
rotate,0.45,26753,12,12,1.0,1,noun.plant
rotate,0.45,26754,12,12,1.0,1,noun.plant
rotate,0.45,26755,12,12,1.0,1,noun.plant
rotate,0.45,26756,12,12,1.0,1,noun.plant
rotate,0.45,26757,11,11,1.0,1,noun.plant
rotate,0.45,26758,11,11,1.0,1,noun.plant
rotate,0.45,26759,11,11,1.0,1,noun.plant
rotate,0.45,26760,11,11,1.0,1,noun.plant
rotate,0.45,26761,12,12,1.0,1,noun.plant
rotate,0.45,26762,13,13,1.0,1,noun.plant
rotate,0.45,26763,13,13,1.0,1,noun.plant
rotate,0.45,26764,13,13,1.0,1,noun.plant
rotate,0.45,26765,12,12,1.0,1,noun.plant
rotate,0.45,26766,12,12,1.0,1,noun.plant
rotate,0.45,26767,12,12,1.0,1,noun.plant
rotate,0.45,26768,13,13,1.0,1,noun.plant
rotate,0.45,26769,13,13,1.0,1,noun.plant
rotate,0.45,26770,13,13,1.0,1,noun.plant
rotate,0.45,26771,13,13,1.0,1,noun.plant
rotate,0.45,26772,13,13,1.0,1,noun.plant
rotate,0.45,26773,11,11,1.0,1,noun.plant
rotate,0.45,26774,11,11,1.0,1,noun.plant
rotate,0.45,26775,13,13,1.0,1,noun.plant
rotate,0.45,26776,13,13,1.0,1,noun.plant
rotate,0.45,26777,12,12,1.0,1,noun.plant
rotate,0.45,26778,11,11,1.0,1,noun.plant
rotate,0.45,26779,10,10,1.0,1,noun.plant
rotate,0.45,26780,11,11,1.0,1,noun.plant
rotate,0.45,26781,12,12,1.0,1,noun.plant
rotate,0.45,26782,11,11,1.0,1,noun.plant
rotate,0.45,26783,13,13,1.0,1,noun.plant
rotate,0.45,26784,14,14,1.0,1,noun.plant
rotate,0.45,26785,11,11,1.0,1,noun.plant
rotate,0.45,26786,11,11,1.0,1,noun.plant
rotate,0.45,26787,11,11,1.0,1,noun.plant
rotate,0.45,26788,12,12,1.0,1,noun.plant
rotate,0.45,26789,11,11,1.0,1,noun.plant
rotate,0.45,26790,12,12,1.0,1,noun.plant
rotate,0.45,26791,14,14,1.0,1,noun.plant
rotate,0.45,26792,13,13,1.0,1,noun.plant
rotate,0.45,26793,10,10,1.0,1,noun.plant
rotate,0.45,26794,11,11,1.0,1,noun.plant
rotate,0.45,26795,14,14,1.0,1,noun.plant
rotate,0.45,26796,11,11,1.0,1,noun.plant
rotate,0.45,26797,11,11,1.0,1,noun.plant
rotate,0.45,26798,11,11,1.0,1,noun.plant
rotate,0.45,26799,9,9,1.0,1,noun.plant
rotate,0.45,26800,10,10,1.0,1,noun.plant
rotate,0.45,26801,9,9,1.0,1,noun.plant
rotate,0.45,26802,9,9,1.0,1,noun.plant
rotate,0.45,26803,9,9,1.0,1,noun.plant
rotate,0.45,26804,9,9,1.0,1,noun.plant
rotate,0.45,26805,9,9,1.0,1,noun.plant
rotate,0.45,26806,9,9,1.0,1,noun.plant
rotate,0.45,26807,9,9,1.0,1,noun.plant
rotate,0.45,26808,9,9,1.0,1,noun.plant
rotate,0.45,26809,9,9,1.0,1,noun.plant
rotate,0.45,26810,9,9,1.0,1,noun.plant
rotate,0.45,26811,9,9,1.0,1,noun.plant
rotate,0.45,26812,9,9,1.0,1,noun.plant
rotate,0.45,26813,9,9,1.0,1,noun.plant
rotate,0.45,26814,10,10,1.0,1,noun.plant
rotate,0.45,26815,10,10,1.0,1,noun.plant
rotate,0.45,26816,10,10,1.0,1,noun.plant
rotate,0.45,26817,10,10,1.0,1,noun.plant
rotate,0.45,26818,10,10,1.0,1,noun.plant
rotate,0.45,26819,10,10,1.0,1,noun.plant
rotate,0.45,26820,10,10,1.0,1,noun.plant
rotate,0.45,26821,10,10,1.0,1,noun.plant
rotate,0.45,26822,10,10,1.0,1,noun.plant
rotate,0.45,26823,10,10,1.0,1,noun.plant
rotate,0.45,26824,10,10,1.0,1,noun.plant
rotate,0.45,26825,9,9,1.0,1,noun.plant
rotate,0.45,26826,9,9,1.0,1,noun.plant
rotate,0.45,26827,8,8,1.0,1,noun.plant
rotate,0.45,26828,10,10,1.0,1,noun.plant
rotate,0.45,26829,10,10,1.0,1,noun.plant
rotate,0.45,26830,10,10,1.0,1,noun.plant
rotate,0.45,26831,10,10,1.0,1,noun.plant
rotate,0.45,26832,10,10,1.0,1,noun.plant
rotate,0.45,26833,10,10,1.0,1,noun.plant
rotate,0.45,26834,10,10,1.0,1,noun.plant
rotate,0.45,26835,10,10,1.0,1,noun.plant
rotate,0.45,26836,10,10,1.0,1,noun.plant
rotate,0.45,26837,11,11,1.0,1,noun.plant
rotate,0.45,26838,10,10,1.0,1,noun.plant
rotate,0.45,26839,11,11,1.0,1,noun.plant
rotate,0.45,26840,10,10,1.0,1,noun.plant
rotate,0.45,26841,10,10,1.0,1,noun.plant
rotate,0.45,26842,11,11,1.0,1,noun.plant
rotate,0.45,26843,10,10,1.0,1,noun.plant
rotate,0.45,26844,10,10,1.0,1,noun.plant
rotate,0.45,26845,9,9,1.0,1,noun.plant
rotate,0.45,26846,9,9,1.0,1,noun.plant
rotate,0.45,26847,13,13,1.0,1,noun.plant
rotate,0.45,26848,10,10,1.0,1,noun.plant
rotate,0.45,26849,10,10,1.0,1,noun.plant
rotate,0.45,26850,11,11,1.0,1,noun.plant
rotate,0.45,26851,10,10,1.0,1,noun.plant
rotate,0.45,26852,13,13,1.0,1,noun.plant
rotate,0.45,26853,15,15,1.0,1,noun.plant
rotate,0.45,26854,15,15,1.0,1,noun.plant
rotate,0.45,26855,13,13,1.0,1,noun.plant
rotate,0.45,26856,15,15,1.0,1,noun.plant
rotate,0.45,26857,15,15,1.0,1,noun.plant
rotate,0.45,26858,12,12,1.0,1,noun.plant
rotate,0.45,26859,11,11,1.0,1,noun.plant
rotate,0.45,26860,9,9,1.0,1,noun.plant
rotate,0.45,26861,9,9,1.0,1,noun.plant
rotate,0.45,26862,9,9,1.0,1,noun.plant
rotate,0.45,26863,10,10,1.0,1,noun.plant
rotate,0.45,26864,10,10,1.0,1,noun.plant
rotate,0.45,26865,10,10,1.0,1,noun.plant
rotate,0.45,26866,11,11,1.0,1,noun.plant
rotate,0.45,26867,12,12,1.0,1,noun.plant
rotate,0.45,26868,12,12,1.0,1,noun.plant
rotate,0.45,26869,12,12,1.0,1,noun.plant
rotate,0.45,26870,11,11,1.0,1,noun.plant
rotate,0.45,26871,12,12,1.0,1,noun.plant
rotate,0.45,26872,12,12,1.0,1,noun.plant
rotate,0.45,26873,9,9,1.0,1,noun.plant
rotate,0.45,26874,9,9,1.0,1,noun.plant
rotate,0.45,26875,10,10,1.0,1,noun.plant
rotate,0.45,26876,10,10,1.0,1,noun.plant
rotate,0.45,26877,9,9,1.0,1,noun.plant
rotate,0.45,26878,9,9,1.0,1,noun.plant
rotate,0.45,26879,9,9,1.0,1,noun.plant
rotate,0.45,26880,9,9,1.0,1,noun.plant
rotate,0.45,26881,10,10,1.0,1,noun.plant
rotate,0.45,26882,10,10,1.0,1,noun.plant
rotate,0.45,26883,10,10,1.0,1,noun.plant
rotate,0.45,26884,10,10,1.0,1,noun.plant
rotate,0.45,26885,10,10,1.0,1,noun.plant
rotate,0.45,26886,10,10,1.0,1,noun.plant
rotate,0.45,26887,10,10,1.0,1,noun.plant
rotate,0.45,26888,10,10,1.0,1,noun.plant
rotate,0.45,26889,10,10,1.0,1,noun.plant
rotate,0.45,26890,10,10,1.0,1,noun.plant
rotate,0.45,26891,10,10,1.0,1,noun.plant
rotate,0.45,26892,10,10,1.0,1,noun.plant
rotate,0.45,26893,10,10,1.0,1,noun.plant
rotate,0.45,26894,10,10,1.0,1,noun.plant
rotate,0.45,26895,10,10,1.0,1,noun.plant
rotate,0.45,26896,11,11,1.0,1,noun.plant
rotate,0.45,26897,11,11,1.0,1,noun.plant
rotate,0.45,26898,11,11,1.0,1,noun.plant
rotate,0.45,26899,11,11,1.0,1,noun.plant
rotate,0.45,26900,11,11,1.0,1,noun.plant
rotate,0.45,26901,11,11,1.0,1,noun.plant
rotate,0.45,26902,11,11,1.0,1,noun.plant
rotate,0.45,26903,11,11,1.0,1,noun.plant
rotate,0.45,26904,11,11,1.0,1,noun.plant
rotate,0.45,26905,11,11,1.0,1,noun.plant
rotate,0.45,26906,11,11,1.0,1,noun.plant
rotate,0.45,26907,10,10,1.0,1,noun.plant
rotate,0.45,26908,12,12,1.0,1,noun.plant
rotate,0.45,26909,11,11,1.0,1,noun.plant
rotate,0.45,26910,11,11,1.0,1,noun.plant
rotate,0.45,26911,11,11,1.0,1,noun.plant
rotate,0.45,26912,11,11,1.0,1,noun.plant
rotate,0.45,26913,10,10,1.0,1,noun.plant
rotate,0.45,26914,10,10,1.0,1,noun.plant
rotate,0.45,26915,10,10,1.0,1,noun.plant
rotate,0.45,26916,13,13,1.0,1,noun.plant
rotate,0.45,26917,13,13,1.0,1,noun.plant
rotate,0.45,26918,9,9,1.0,1,noun.plant
rotate,0.45,26919,10,10,1.0,1,noun.plant
rotate,0.45,26920,10,10,1.0,1,noun.plant
rotate,0.45,26921,10,10,1.0,1,noun.plant
rotate,0.45,26922,13,13,1.0,1,noun.plant
rotate,0.45,26923,11,11,1.0,1,noun.plant
rotate,0.45,26924,12,12,1.0,1,noun.plant
rotate,0.45,26925,12,12,1.0,1,noun.plant
rotate,0.45,26926,13,13,1.0,1,noun.plant
rotate,0.45,26927,15,15,1.0,1,noun.plant
rotate,0.45,26928,15,15,1.0,1,noun.plant
rotate,0.45,26929,15,15,1.0,1,noun.plant
rotate,0.45,26930,15,15,1.0,1,noun.plant
rotate,0.45,26931,12,12,1.0,1,noun.plant
rotate,0.45,26932,12,12,1.0,1,noun.plant
rotate,0.45,26933,12,12,1.0,1,noun.plant
rotate,0.45,26934,15,15,1.0,1,noun.plant
rotate,0.45,26935,15,15,1.0,1,noun.plant
rotate,0.45,26936,10,10,1.0,1,noun.plant
rotate,0.45,26937,10,10,1.0,1,noun.plant
rotate,0.45,26938,11,11,1.0,1,noun.plant
rotate,0.45,26939,11,11,1.0,1,noun.plant
rotate,0.45,26940,11,11,1.0,1,noun.plant
rotate,0.45,26941,11,11,1.0,1,noun.plant
rotate,0.45,26942,11,11,1.0,1,noun.plant
rotate,0.45,26943,9,9,1.0,1,noun.plant
rotate,0.45,26944,10,10,1.0,1,noun.plant
rotate,0.45,26945,11,11,1.0,1,noun.plant
rotate,0.45,26946,9,9,1.0,1,noun.plant
rotate,0.45,26947,11,11,1.0,1,noun.plant
rotate,0.45,26948,10,10,1.0,1,noun.plant
rotate,0.45,26949,10,10,1.0,1,noun.plant
rotate,0.45,26950,10,10,1.0,1,noun.plant
rotate,0.45,26951,11,11,1.0,1,noun.plant
rotate,0.45,26952,11,11,1.0,1,noun.plant
rotate,0.45,26953,13,13,1.0,1,noun.plant
rotate,0.45,26954,13,13,1.0,1,noun.plant
rotate,0.45,26955,13,13,1.0,1,noun.plant
rotate,0.45,26956,11,11,1.0,1,noun.plant
rotate,0.45,26957,12,12,1.0,1,noun.plant
rotate,0.45,26958,12,12,1.0,1,noun.plant
rotate,0.45,26959,10,10,1.0,1,noun.plant
rotate,0.45,26960,9,9,1.0,1,noun.plant
rotate,0.45,26961,9,9,1.0,1,noun.plant
rotate,0.45,26962,9,9,1.0,1,noun.plant
rotate,0.45,26963,10,10,1.0,1,noun.plant
rotate,0.45,26964,10,10,1.0,1,noun.plant
rotate,0.45,26965,10,10,1.0,1,noun.plant
rotate,0.45,26966,10,10,1.0,1,noun.plant
rotate,0.45,26967,10,10,1.0,1,noun.plant
rotate,0.45,26968,9,9,1.0,1,noun.plant
rotate,0.45,26969,8,8,1.0,1,noun.plant
rotate,0.45,26970,10,10,1.0,1,noun.plant
rotate,0.45,26971,10,10,1.0,1,noun.plant
rotate,0.45,26972,10,10,1.0,1,noun.plant
rotate,0.45,26973,11,11,1.0,1,noun.plant
rotate,0.45,26974,11,11,1.0,1,noun.plant
rotate,0.45,26975,11,11,1.0,1,noun.plant
rotate,0.45,26976,11,11,1.0,1,noun.plant
rotate,0.45,26977,11,11,1.0,1,noun.plant
rotate,0.45,26978,10,10,1.0,1,noun.plant
rotate,0.45,26979,11,11,1.0,1,noun.plant
rotate,0.45,26980,11,11,1.0,1,noun.plant
rotate,0.45,26981,11,11,1.0,1,noun.plant
rotate,0.45,26982,11,11,1.0,1,noun.plant
rotate,0.45,26983,9,9,1.0,1,noun.plant
rotate,0.45,26984,10,10,1.0,1,noun.plant
rotate,0.45,26985,9,9,1.0,1,noun.plant
rotate,0.45,26986,9,9,1.0,1,noun.plant
rotate,0.45,26987,10,10,1.0,1,noun.plant
rotate,0.45,26988,10,10,1.0,1,noun.plant
rotate,0.45,26989,10,10,1.0,1,noun.plant
rotate,0.45,26990,10,10,1.0,1,noun.plant
rotate,0.45,26991,10,10,1.0,1,noun.plant
rotate,0.45,26992,10,10,1.0,1,noun.plant
rotate,0.45,26993,10,10,1.0,1,noun.plant
rotate,0.45,26994,10,10,1.0,1,noun.plant
rotate,0.45,26995,10,10,1.0,1,noun.plant
rotate,0.45,26996,10,10,1.0,1,noun.plant
rotate,0.45,26997,10,10,1.0,1,noun.plant
rotate,0.45,26998,10,10,1.0,1,noun.plant
rotate,0.45,26999,12,12,1.0,1,noun.plant
rotate,0.45,27000,12,12,1.0,1,noun.plant
rotate,0.45,27001,12,12,1.0,1,noun.plant
rotate,0.45,27002,12,12,1.0,1,noun.plant
rotate,0.45,27003,12,12,1.0,1,noun.plant
rotate,0.45,27004,11,11,1.0,1,noun.plant
rotate,0.45,27005,10,10,1.0,1,noun.plant
rotate,0.45,27006,10,10,1.0,1,noun.plant
rotate,0.45,27007,10,10,1.0,1,noun.plant
rotate,0.45,27008,9,9,1.0,1,noun.plant
rotate,0.45,27009,9,9,1.0,1,noun.plant
rotate,0.45,27010,9,9,1.0,1,noun.plant
rotate,0.45,27011,9,9,1.0,1,noun.plant
rotate,0.45,27012,10,10,1.0,1,noun.plant
rotate,0.45,27013,10,10,1.0,1,noun.plant
rotate,0.45,27014,10,10,1.0,1,noun.plant
rotate,0.45,27015,10,10,1.0,1,noun.plant
rotate,0.45,27016,10,10,1.0,1,noun.plant
rotate,0.45,27017,10,10,1.0,1,noun.plant
rotate,0.45,27018,10,10,1.0,1,noun.plant
rotate,0.45,27019,10,10,1.0,1,noun.plant
