model,tau,cluster_id,size,labelled_size,lexical_domain_purity,n_distinct_domains,dominant_domain
transe,0.5,8365,2,2,1.0,1,noun.location
transe,0.5,8366,2,2,1.0,1,noun.location
transe,0.5,8367,2,2,1.0,1,noun.location
transe,0.5,8368,2,2,1.0,1,noun.location
transe,0.5,8369,2,2,1.0,1,noun.location
transe,0.5,8370,2,2,1.0,1,noun.location
transe,0.5,8371,2,2,1.0,1,noun.location
transe,0.5,8372,2,2,1.0,1,noun.location
transe,0.5,8373,2,2,1.0,1,noun.location
transe,0.5,8374,2,2,1.0,1,noun.location
transe,0.5,8375,2,2,1.0,1,noun.location
transe,0.5,8376,2,2,1.0,1,noun.location
transe,0.5,8377,2,2,1.0,1,noun.location
transe,0.5,8378,2,2,1.0,1,noun.location
transe,0.5,8379,2,2,1.0,1,noun.location
transe,0.5,8380,2,2,1.0,1,noun.location
transe,0.5,8381,2,2,1.0,1,noun.location
transe,0.5,8382,2,2,1.0,1,noun.location
transe,0.5,8383,2,2,1.0,1,noun.location
transe,0.5,8384,2,2,1.0,1,noun.location
transe,0.5,8385,2,2,0.5,2,noun.person
transe,0.5,8386,2,2,1.0,1,noun.location
transe,0.5,8387,2,2,1.0,1,noun.location
transe,0.5,8388,2,2,1.0,1,noun.location
transe,0.5,8389,2,2,1.0,1,noun.location
transe,0.5,8390,2,2,1.0,1,noun.location
transe,0.5,8391,2,2,1.0,1,noun.location
transe,0.5,8392,2,2,1.0,1,noun.location
transe,0.5,8393,2,2,1.0,1,noun.location
transe,0.5,8394,2,2,1.0,1,noun.location
transe,0.5,8395,2,2,1.0,1,noun.location
transe,0.5,8396,2,2,1.0,1,noun.location
transe,0.5,8397,2,2,1.0,1,noun.location
transe,0.5,8398,2,2,1.0,1,noun.location
transe,0.5,8399,2,2,1.0,1,noun.location
transe,0.5,8400,2,2,1.0,1,noun.location
transe,0.5,8401,2,2,1.0,1,noun.location
transe,0.5,8402,2,2,1.0,1,noun.location
transe,0.5,8403,2,2,1.0,1,noun.location
transe,0.5,8404,2,2,1.0,1,noun.location
transe,0.5,8405,2,2,1.0,1,noun.location
transe,0.5,8406,2,2,1.0,1,noun.location
transe,0.5,8407,2,2,0.5,2,noun.location
transe,0.5,8408,2,2,1.0,1,noun.location
transe,0.5,8409,2,2,1.0,1,noun.location
transe,0.5,8410,2,2,1.0,1,noun.location
transe,0.5,8411,2,2,1.0,1,noun.location
transe,0.5,8412,2,2,1.0,1,noun.location
transe,0.5,8413,2,2,1.0,1,noun.location
transe,0.5,8414,2,2,1.0,1,noun.location
transe,0.5,8415,2,2,1.0,1,noun.location
transe,0.5,8416,2,2,1.0,1,noun.location
transe,0.5,8417,2,2,1.0,1,noun.location
transe,0.5,8418,2,2,1.0,1,noun.location
transe,0.5,8419,2,2,1.0,1,noun.location
transe,0.5,8420,2,2,1.0,1,noun.location
transe,0.5,8421,2,2,1.0,1,noun.location
transe,0.5,8422,3,3,1.0,1,noun.location
transe,0.5,8423,2,2,1.0,1,noun.location
transe,0.5,8424,2,2,1.0,1,noun.location
transe,0.5,8425,3,3,1.0,1,noun.location
transe,0.5,8426,2,2,1.0,1,noun.location
transe,0.5,8427,2,2,1.0,1,noun.location
transe,0.5,8428,2,2,1.0,1,noun.location
transe,0.5,8429,2,2,1.0,1,noun.location
transe,0.5,8430,2,2,1.0,1,noun.location
transe,0.5,8431,2,2,1.0,1,noun.location
transe,0.5,8432,2,2,1.0,1,noun.location
transe,0.5,8433,3,3,1.0,1,noun.location
transe,0.5,8434,3,3,1.0,1,noun.location
transe,0.5,8435,2,2,1.0,1,noun.location
transe,0.5,8436,2,2,1.0,1,noun.location
transe,0.5,8437,2,2,0.5,2,noun.location
transe,0.5,8438,2,2,1.0,1,noun.location
transe,0.5,8439,2,2,1.0,1,noun.location
transe,0.5,8440,2,2,1.0,1,noun.location
transe,0.5,8441,2,2,1.0,1,noun.location
transe,0.5,8442,2,2,1.0,1,noun.location
transe,0.5,8443,2,2,1.0,1,noun.location
transe,0.5,8444,2,2,1.0,1,noun.location
transe,0.5,8445,2,2,1.0,1,noun.location
transe,0.5,8446,2,2,1.0,1,noun.location
transe,0.5,8447,2,2,1.0,1,noun.location
transe,0.5,8448,2,2,1.0,1,noun.location
transe,0.5,8449,2,2,1.0,1,noun.location
transe,0.5,8450,2,2,1.0,1,noun.location
transe,0.5,8451,2,2,1.0,1,noun.location
transe,0.5,8452,2,2,1.0,1,noun.location
transe,0.5,8453,2,2,1.0,1,noun.location
transe,0.5,8454,2,2,1.0,1,noun.location
transe,0.5,8455,2,2,0.5,2,noun.location
transe,0.5,8456,2,2,0.5,2,noun.location
transe,0.5,8457,2,2,0.5,2,noun.person
transe,0.5,8458,2,2,1.0,1,noun.person
transe,0.5,8459,2,2,1.0,1,noun.location
transe,0.5,8460,2,2,1.0,1,noun.location
transe,0.5,8461,2,2,1.0,1,noun.location
transe,0.5,8462,2,2,1.0,1,noun.location
transe,0.5,8463,2,2,1.0,1,noun.location
transe,0.5,8464,2,2,1.0,1,noun.location
transe,0.5,8465,2,2,1.0,1,noun.location
transe,0.5,8466,2,2,1.0,1,noun.location
transe,0.5,8467,2,2,0.5,2,noun.location
transe,0.5,8468,3,3,1.0,1,noun.location
transe,0.5,8469,2,2,0.5,2,noun.location
transe,0.5,8470,2,2,1.0,1,noun.object
transe,0.5,8471,2,2,1.0,1,noun.location
transe,0.5,8472,2,2,1.0,1,noun.location
transe,0.5,8473,2,2,0.5,2,noun.person
transe,0.5,8474,2,2,1.0,1,noun.location
transe,0.5,8475,2,2,1.0,1,noun.location
transe,0.5,8476,2,2,0.5,2,noun.location
transe,0.5,8477,2,2,1.0,1,noun.location
transe,0.5,8478,2,2,0.5,2,noun.person
transe,0.5,8479,2,2,1.0,1,noun.location
transe,0.5,8480,2,2,0.5,2,noun.object
transe,0.5,8481,2,2,1.0,1,noun.location
transe,0.5,8482,2,2,1.0,1,noun.location
transe,0.5,8483,2,2,1.0,1,noun.location
transe,0.5,8484,2,2,1.0,1,noun.location
transe,0.5,8485,2,2,1.0,1,noun.location
transe,0.5,8486,2,2,1.0,1,noun.location
transe,0.5,8487,2,2,1.0,1,noun.location
transe,0.5,8488,2,2,1.0,1,noun.location
transe,0.5,8489,2,2,1.0,1,noun.location
transe,0.5,8490,2,2,1.0,1,noun.location
transe,0.5,8491,2,2,1.0,1,noun.location
transe,0.5,8492,2,2,1.0,1,noun.location
transe,0.5,8493,2,2,1.0,1,noun.location
transe,0.5,8494,2,2,1.0,1,noun.location
transe,0.5,8495,2,2,0.5,2,noun.location
transe,0.5,8496,2,2,0.5,2,noun.location
transe,0.5,8497,3,3,1.0,1,noun.person
transe,0.5,8498,2,2,1.0,1,noun.person
transe,0.5,8499,2,2,1.0,1,noun.person
transe,0.5,8500,2,2,1.0,1,noun.location
transe,0.5,8501,2,2,1.0,1,noun.location
transe,0.5,8502,2,2,1.0,1,noun.location
transe,0.5,8503,2,2,0.5,2,noun.object
transe,0.5,8504,2,2,1.0,1,noun.object
transe,0.5,8505,2,2,1.0,1,noun.location
transe,0.5,8506,2,2,1.0,1,noun.location
transe,0.5,8507,2,2,1.0,1,noun.location
transe,0.5,8508,2,2,0.5,2,noun.object
transe,0.5,8509,2,2,1.0,1,noun.location
transe,0.5,8510,2,2,1.0,1,noun.location
transe,0.5,8511,2,2,1.0,1,noun.location
transe,0.5,8512,2,2,1.0,1,noun.location
transe,0.5,8513,2,2,1.0,1,noun.location
transe,0.5,8514,2,2,1.0,1,noun.location
transe,0.5,8515,2,2,0.5,2,noun.object
transe,0.5,8516,2,2,1.0,1,noun.location
transe,0.5,8517,2,2,1.0,1,noun.location
transe,0.5,8518,2,2,0.5,2,noun.object
transe,0.5,8519,2,2,1.0,1,noun.location
transe,0.5,8520,2,2,1.0,1,noun.location
transe,0.5,8521,2,2,0.5,2,noun.object
transe,0.5,8522,2,2,1.0,1,noun.location
transe,0.5,8523,2,2,1.0,1,noun.location
transe,0.5,8524,2,2,1.0,1,noun.location
transe,0.5,8525,2,2,1.0,1,noun.location
transe,0.5,8526,2,2,1.0,1,noun.motive
transe,0.5,8527,2,2,0.5,2,noun.person
transe,0.5,8528,2,2,1.0,1,noun.motive
transe,0.5,8529,2,2,1.0,1,noun.object
transe,0.5,8530,2,2,1.0,1,noun.object
transe,0.5,8531,2,2,1.0,1,noun.object
transe,0.5,8532,3,3,1.0,1,noun.object
transe,0.5,8533,2,2,1.0,1,noun.object
transe,0.5,8534,2,2,1.0,1,noun.object
transe,0.5,8535,2,2,1.0,1,noun.object
transe,0.5,8536,2,2,1.0,1,noun.object
transe,0.5,8537,2,2,1.0,1,noun.object
transe,0.5,8538,3,3,1.0,1,noun.object
transe,0.5,8539,2,2,1.0,1,noun.object
transe,0.5,8540,2,2,1.0,1,noun.object
transe,0.5,8541,2,2,1.0,1,noun.object
transe,0.5,8542,2,2,1.0,1,noun.object
transe,0.5,8543,2,2,1.0,1,noun.object
transe,0.5,8544,2,2,1.0,1,noun.object
transe,0.5,8545,2,2,1.0,1,noun.object
transe,0.5,8546,2,2,1.0,1,noun.object
transe,0.5,8547,2,2,1.0,1,noun.object
transe,0.5,8548,2,2,1.0,1,noun.object
transe,0.5,8549,2,2,1.0,1,noun.object
transe,0.5,8550,2,2,1.0,1,noun.object
transe,0.5,8551,2,2,1.0,1,noun.object
transe,0.5,8552,2,2,1.0,1,noun.object
transe,0.5,8553,2,2,0.5,2,noun.object
transe,0.5,8554,2,2,1.0,1,noun.object
transe,0.5,8555,2,2,1.0,1,noun.object
transe,0.5,8556,2,2,1.0,1,noun.object
transe,0.5,8557,2,2,1.0,1,noun.object
transe,0.5,8558,2,2,1.0,1,noun.object
transe,0.5,8559,2,2,1.0,1,noun.object
transe,0.5,8560,2,2,1.0,1,noun.object
transe,0.5,8561,2,2,1.0,1,noun.object
transe,0.5,8562,2,2,1.0,1,noun.object
transe,0.5,8563,2,2,1.0,1,noun.object
transe,0.5,8564,2,2,1.0,1,noun.object
transe,0.5,8565,2,2,1.0,1,noun.object
transe,0.5,8566,3,3,1.0,1,noun.object
transe,0.5,8567,2,2,1.0,1,noun.object
transe,0.5,8568,2,2,1.0,1,noun.object
transe,0.5,8569,2,2,0.5,2,noun.object
transe,0.5,8570,2,2,1.0,1,noun.object
transe,0.5,8571,2,2,1.0,1,noun.object
transe,0.5,8572,2,2,1.0,1,noun.object
transe,0.5,8573,2,2,1.0,1,noun.object
transe,0.5,8574,3,3,1.0,1,noun.object
transe,0.5,8575,2,2,1.0,1,noun.object
transe,0.5,8576,2,2,1.0,1,noun.object
transe,0.5,8577,2,2,1.0,1,noun.object
transe,0.5,8578,2,2,1.0,1,noun.object
transe,0.5,8579,2,2,1.0,1,noun.object
transe,0.5,8580,2,2,1.0,1,noun.object
transe,0.5,8581,2,2,1.0,1,noun.object
transe,0.5,8582,2,2,1.0,1,noun.object
transe,0.5,8583,2,2,1.0,1,noun.person
transe,0.5,8584,2,2,1.0,1,noun.person
transe,0.5,8585,2,2,1.0,1,noun.person
transe,0.5,8586,2,2,1.0,1,noun.person
transe,0.5,8587,2,2,1.0,1,noun.person
transe,0.5,8588,2,2,1.0,1,noun.person
transe,0.5,8589,2,2,1.0,1,noun.person
transe,0.5,8590,2,2,1.0,1,noun.person
transe,0.5,8591,2,2,1.0,1,noun.person
transe,0.5,8592,2,2,1.0,1,noun.person
transe,0.5,8593,2,2,1.0,1,noun.person
transe,0.5,8594,2,2,1.0,1,noun.person
transe,0.5,8595,2,2,1.0,1,noun.person
transe,0.5,8596,2,2,1.0,1,noun.person
transe,0.5,8597,2,2,1.0,1,noun.person
transe,0.5,8598,2,2,1.0,1,noun.person
transe,0.5,8599,2,2,1.0,1,noun.person
transe,0.5,8600,2,2,1.0,1,noun.person
transe,0.5,8601,2,2,1.0,1,noun.person
transe,0.5,8602,2,2,1.0,1,noun.person
transe,0.5,8603,2,2,1.0,1,noun.person
transe,0.5,8604,2,2,1.0,1,noun.person
transe,0.5,8605,2,2,1.0,1,noun.person
transe,0.5,8606,2,2,1.0,1,noun.person
transe,0.5,8607,2,2,1.0,1,noun.person
transe,0.5,8608,2,2,1.0,1,noun.person
transe,0.5,8609,2,2,1.0,1,noun.person
transe,0.5,8610,2,2,1.0,1,noun.person
transe,0.5,8611,2,2,1.0,1,noun.person
transe,0.5,8612,2,2,1.0,1,noun.person
transe,0.5,8613,2,2,1.0,1,noun.person
transe,0.5,8614,2,2,1.0,1,noun.person
transe,0.5,8615,2,2,1.0,1,noun.person
transe,0.5,8616,2,2,1.0,1,noun.person
transe,0.5,8617,2,2,1.0,1,noun.person
transe,0.5,8618,2,2,1.0,1,noun.person
transe,0.5,8619,2,2,1.0,1,noun.person
transe,0.5,8620,2,2,1.0,1,noun.person
transe,0.5,8621,2,2,1.0,1,noun.person
transe,0.5,8622,2,2,1.0,1,noun.person
transe,0.5,8623,2,2,1.0,1,noun.person
transe,0.5,8624,2,2,1.0,1,noun.person
transe,0.5,8625,2,2,1.0,1,noun.person
transe,0.5,8626,2,2,1.0,1,noun.person
transe,0.5,8627,2,2,1.0,1,noun.person
transe,0.5,8628,2,2,1.0,1,noun.person
transe,0.5,8629,2,2,1.0,1,noun.person
transe,0.5,8630,2,2,0.5,2,noun.person
transe,0.5,8631,2,2,1.0,1,noun.person
transe,0.5,8632,2,2,1.0,1,noun.person
transe,0.5,8633,2,2,0.5,2,noun.person
transe,0.5,8634,2,2,1.0,1,noun.person
transe,0.5,8635,2,2,1.0,1,noun.person
transe,0.5,8636,2,2,1.0,1,noun.person
transe,0.5,8637,2,2,1.0,1,noun.person
transe,0.5,8638,2,2,1.0,1,noun.person
transe,0.5,8639,2,2,1.0,1,noun.person
transe,0.5,8640,2,2,0.5,2,noun.state
transe,0.5,8641,2,2,0.5,2,noun.person
transe,0.5,8642,2,2,1.0,1,noun.person
transe,0.5,8643,2,2,1.0,1,noun.person
transe,0.5,8644,3,3,1.0,1,noun.person
transe,0.5,8645,2,2,1.0,1,noun.person
transe,0.5,8646,2,2,1.0,1,noun.person
transe,0.5,8647,2,2,1.0,1,noun.person
transe,0.5,8648,2,2,1.0,1,noun.person
transe,0.5,8649,2,2,1.0,1,noun.person
transe,0.5,8650,2,2,1.0,1,noun.person
transe,0.5,8651,2,2,1.0,1,noun.person
transe,0.5,8652,2,2,1.0,1,noun.person
transe,0.5,8653,2,2,1.0,1,noun.person
transe,0.5,8654,3,3,1.0,1,noun.person
transe,0.5,8655,2,2,1.0,1,noun.person
transe,0.5,8656,2,2,1.0,1,noun.person
transe,0.5,8657,2,2,1.0,1,noun.person
transe,0.5,8658,2,2,1.0,1,noun.person
transe,0.5,8659,2,2,1.0,1,noun.person
transe,0.5,8660,3,3,0.6666666666666666,2,noun.person
transe,0.5,8661,2,2,1.0,1,noun.person
transe,0.5,8662,2,2,1.0,1,noun.person
transe,0.5,8663,2,2,1.0,1,noun.person
transe,0.5,8664,2,2,1.0,1,noun.person
transe,0.5,8665,2,2,1.0,1,noun.person
transe,0.5,8666,2,2,1.0,1,noun.person
transe,0.5,8667,2,2,1.0,1,noun.person
transe,0.5,8668,2,2,1.0,1,noun.person
transe,0.5,8669,2,2,1.0,1,noun.person
transe,0.5,8670,2,2,1.0,1,noun.person
transe,0.5,8671,2,2,1.0,1,noun.person
transe,0.5,8672,2,2,1.0,1,noun.person
transe,0.5,8673,2,2,1.0,1,noun.person
transe,0.5,8674,2,2,1.0,1,noun.person
transe,0.5,8675,2,2,1.0,1,noun.person
transe,0.5,8676,2,2,1.0,1,noun.person
transe,0.5,8677,2,2,1.0,1,noun.person
transe,0.5,8678,2,2,1.0,1,noun.person
transe,0.5,8679,2,2,0.5,2,noun.person
transe,0.5,8680,2,2,1.0,1,noun.person
transe,0.5,8681,2,2,1.0,1,noun.person
transe,0.5,8682,2,2,1.0,1,noun.person
transe,0.5,8683,2,2,1.0,1,noun.person
transe,0.5,8684,2,2,1.0,1,noun.person
transe,0.5,8685,2,2,1.0,1,noun.person
transe,0.5,8686,2,2,1.0,1,noun.person
transe,0.5,8687,2,2,1.0,1,noun.person
transe,0.5,8688,2,2,1.0,1,noun.person
transe,0.5,8689,2,2,1.0,1,noun.person
transe,0.5,8690,2,2,1.0,1,noun.person
transe,0.5,8691,2,2,1.0,1,noun.person
transe,0.5,8692,2,2,1.0,1,noun.person
transe,0.5,8693,2,2,0.5,2,noun.person
transe,0.5,8694,2,2,1.0,1,noun.person
transe,0.5,8695,2,2,1.0,1,noun.person
transe,0.5,8696,2,2,1.0,1,noun.person
transe,0.5,8697,2,2,1.0,1,noun.person
transe,0.5,8698,2,2,1.0,1,noun.person
transe,0.5,8699,2,2,1.0,1,noun.person
transe,0.5,8700,2,2,1.0,1,noun.person
transe,0.5,8701,2,2,1.0,1,noun.person
transe,0.5,8702,2,2,1.0,1,noun.possession
transe,0.5,8703,2,2,1.0,1,noun.possession
transe,0.5,8704,2,2,1.0,1,noun.possession
transe,0.5,8705,2,2,0.5,2,noun.possession
transe,0.5,8706,2,2,1.0,1,noun.possession
transe,0.5,8707,2,2,1.0,1,noun.person
transe,0.5,8708,2,2,1.0,1,noun.person
transe,0.5,8709,2,2,1.0,1,noun.person
transe,0.5,8710,2,2,1.0,1,noun.person
transe,0.5,8711,2,2,1.0,1,noun.person
transe,0.5,8712,2,2,1.0,1,noun.person
transe,0.5,8713,2,2,1.0,1,noun.person
transe,0.5,8714,2,2,1.0,1,noun.person
transe,0.5,8715,2,2,1.0,1,noun.person
transe,0.5,8716,2,2,1.0,1,noun.person
transe,0.5,8717,2,2,1.0,1,noun.person
transe,0.5,8718,2,2,0.5,2,noun.person
transe,0.5,8719,2,2,1.0,1,noun.person
transe,0.5,8720,2,2,1.0,1,noun.person
transe,0.5,8721,2,2,1.0,1,noun.person
transe,0.5,8722,2,2,1.0,1,noun.person
transe,0.5,8723,2,2,0.5,2,noun.time
transe,0.5,8724,3,3,1.0,1,noun.time
transe,0.5,8725,3,3,1.0,1,noun.time
transe,0.5,8726,2,2,1.0,1,noun.person
transe,0.5,8727,2,2,0.5,2,noun.person
transe,0.5,8728,2,2,1.0,1,noun.person
transe,0.5,8729,2,2,0.5,2,noun.relation
transe,0.5,8730,2,2,1.0,1,noun.person
transe,0.5,8731,2,2,0.5,2,noun.state
transe,0.5,8732,2,2,1.0,1,noun.person
transe,0.5,8733,2,2,1.0,1,noun.person
transe,0.5,8734,2,2,1.0,1,noun.person
transe,0.5,8735,2,2,1.0,1,noun.person
transe,0.5,8736,2,2,1.0,1,noun.person
transe,0.5,8737,2,2,1.0,1,noun.person
transe,0.5,8738,2,2,1.0,1,noun.person
transe,0.5,8739,2,2,1.0,1,noun.person
transe,0.5,8740,2,2,1.0,1,noun.person
transe,0.5,8741,2,2,1.0,1,noun.person
transe,0.5,8742,2,2,1.0,1,noun.person
transe,0.5,8743,2,2,1.0,1,noun.person
transe,0.5,8744,2,2,1.0,1,noun.person
transe,0.5,8745,2,2,1.0,1,noun.person
transe,0.5,8746,2,2,1.0,1,noun.person
transe,0.5,8747,3,3,1.0,1,noun.person
transe,0.5,8748,3,3,1.0,1,noun.person
transe,0.5,8749,3,3,1.0,1,noun.person
transe,0.5,8750,3,3,1.0,1,noun.person
transe,0.5,8751,3,3,1.0,1,noun.person
transe,0.5,8752,3,3,1.0,1,noun.person
transe,0.5,8753,2,2,1.0,1,noun.person
transe,0.5,8754,2,2,1.0,1,noun.person
transe,0.5,8755,2,2,1.0,1,noun.person
transe,0.5,8756,2,2,1.0,1,noun.person
transe,0.5,8757,2,2,1.0,1,noun.person
transe,0.5,8758,2,2,1.0,1,noun.person
transe,0.5,8759,2,2,1.0,1,noun.person
transe,0.5,8760,2,2,1.0,1,noun.person
transe,0.5,8761,2,2,1.0,1,noun.person
transe,0.5,8762,2,2,1.0,1,noun.person
transe,0.5,8763,2,2,1.0,1,noun.person
transe,0.5,8764,2,2,1.0,1,noun.person
transe,0.5,8765,2,2,1.0,1,noun.person
transe,0.5,8766,2,2,1.0,1,noun.person
transe,0.5,8767,2,2,1.0,1,noun.person
transe,0.5,8768,2,2,1.0,1,noun.person
transe,0.5,8769,2,2,1.0,1,noun.person
transe,0.5,8770,2,2,1.0,1,noun.person
transe,0.5,8771,2,2,1.0,1,noun.person
transe,0.5,8772,2,2,1.0,1,noun.person
transe,0.5,8773,2,2,1.0,1,noun.person
transe,0.5,8774,2,2,1.0,1,noun.person
transe,0.5,8775,2,2,1.0,1,noun.person
transe,0.5,8776,2,2,1.0,1,noun.person
transe,0.5,8777,2,2,1.0,1,noun.person
transe,0.5,8778,2,2,1.0,1,noun.person
transe,0.5,8779,2,2,1.0,1,noun.person
transe,0.5,8780,2,2,1.0,1,noun.person
transe,0.5,8781,2,2,1.0,1,noun.person
transe,0.5,8782,2,2,1.0,1,noun.person
transe,0.5,8783,2,2,1.0,1,noun.person
transe,0.5,8784,2,2,1.0,1,noun.phenomenon
transe,0.5,8785,2,2,1.0,1,noun.phenomenon
transe,0.5,8786,2,2,1.0,1,noun.phenomenon
transe,0.5,8787,2,2,0.5,2,noun.state
transe,0.5,8788,2,2,1.0,1,noun.phenomenon
transe,0.5,8789,2,2,0.5,2,noun.relation
transe,0.5,8790,3,3,1.0,1,noun.phenomenon
transe,0.5,8791,2,2,1.0,1,noun.phenomenon
transe,0.5,8792,3,3,1.0,1,noun.phenomenon
transe,0.5,8793,3,3,1.0,1,noun.phenomenon
transe,0.5,8794,2,2,1.0,1,noun.phenomenon
transe,0.5,8795,2,2,0.5,2,noun.quantity
transe,0.5,8796,2,2,1.0,1,noun.phenomenon
transe,0.5,8797,2,2,1.0,1,noun.plant
transe,0.5,8798,2,2,1.0,1,noun.plant
transe,0.5,8799,2,2,1.0,1,noun.plant
transe,0.5,8800,2,2,1.0,1,noun.plant
transe,0.5,8801,2,2,1.0,1,noun.plant
transe,0.5,8802,2,2,1.0,1,noun.plant
transe,0.5,8803,2,2,1.0,1,noun.plant
transe,0.5,8804,2,2,1.0,1,noun.plant
transe,0.5,8805,2,2,1.0,1,noun.plant
transe,0.5,8806,2,2,1.0,1,noun.plant
transe,0.5,8807,2,2,1.0,1,noun.plant
transe,0.5,8808,2,2,1.0,1,noun.plant
transe,0.5,8809,3,3,1.0,1,noun.plant
transe,0.5,8810,2,2,1.0,1,noun.plant
transe,0.5,8811,2,2,1.0,1,noun.plant
transe,0.5,8812,3,3,1.0,1,noun.plant
transe,0.5,8813,3,3,1.0,1,noun.plant
transe,0.5,8814,2,2,1.0,1,noun.plant
transe,0.5,8815,2,2,1.0,1,noun.plant
transe,0.5,8816,2,2,1.0,1,noun.plant
transe,0.5,8817,2,2,1.0,1,noun.plant
transe,0.5,8818,2,2,1.0,1,noun.plant
transe,0.5,8819,2,2,1.0,1,noun.plant
transe,0.5,8820,2,2,1.0,1,noun.plant
transe,0.5,8821,2,2,1.0,1,noun.plant
transe,0.5,8822,2,2,1.0,1,noun.plant
transe,0.5,8823,2,2,1.0,1,noun.plant
transe,0.5,8824,2,2,1.0,1,noun.plant
transe,0.5,8825,2,2,1.0,1,noun.plant
transe,0.5,8826,2,2,1.0,1,noun.plant
transe,0.5,8827,2,2,1.0,1,noun.plant
transe,0.5,8828,2,2,1.0,1,noun.plant
transe,0.5,8829,2,2,1.0,1,noun.plant
transe,0.5,8830,2,2,1.0,1,noun.plant
transe,0.5,8831,2,2,1.0,1,noun.plant
transe,0.5,8832,2,2,1.0,1,noun.plant
transe,0.5,8833,2,2,1.0,1,noun.plant
transe,0.5,8834,2,2,1.0,1,noun.plant
transe,0.5,8835,2,2,1.0,1,noun.plant
transe,0.5,8836,2,2,1.0,1,noun.plant
transe,0.5,8837,2,2,1.0,1,noun.plant
transe,0.5,8838,2,2,1.0,1,noun.plant
transe,0.5,8839,2,2,1.0,1,noun.plant
transe,0.5,8840,2,2,1.0,1,noun.plant
transe,0.5,8841,2,2,1.0,1,noun.plant
transe,0.5,8842,2,2,1.0,1,noun.plant
transe,0.5,8843,2,2,1.0,1,noun.plant
transe,0.5,8844,2,2,1.0,1,noun.plant
transe,0.5,8845,2,2,1.0,1,noun.plant
transe,0.5,8846,2,2,1.0,1,noun.plant
transe,0.5,8847,2,2,1.0,1,noun.plant
transe,0.5,8848,2,2,1.0,1,noun.plant
transe,0.5,8849,2,2,1.0,1,noun.plant
transe,0.5,8850,2,2,1.0,1,noun.plant
transe,0.5,8851,2,2,1.0,1,noun.plant
transe,0.5,8852,2,2,1.0,1,noun.plant
transe,0.5,8853,2,2,1.0,1,noun.plant
transe,0.5,8854,2,2,1.0,1,noun.plant
transe,0.5,8855,2,2,1.0,1,noun.plant
transe,0.5,8856,2,2,1.0,1,noun.plant
transe,0.5,8857,2,2,1.0,1,noun.plant
transe,0.5,8858,2,2,1.0,1,noun.plant
transe,0.5,8859,2,2,1.0,1,noun.plant
transe,0.5,8860,2,2,1.0,1,noun.plant
transe,0.5,8861,2,2,1.0,1,noun.plant
transe,0.5,8862,2,2,1.0,1,noun.plant
transe,0.5,8863,2,2,1.0,1,noun.plant
transe,0.5,8864,2,2,1.0,1,noun.plant
transe,0.5,8865,2,2,1.0,1,noun.plant
transe,0.5,8866,2,2,1.0,1,noun.plant
transe,0.5,8867,2,2,1.0,1,noun.plant
transe,0.5,8868,2,2,1.0,1,noun.plant
transe,0.5,8869,2,2,1.0,1,noun.plant
transe,0.5,8870,2,2,1.0,1,noun.plant
transe,0.5,8871,2,2,1.0,1,noun.plant
transe,0.5,8872,2,2,1.0,1,noun.plant
transe,0.5,8873,2,2,1.0,1,noun.plant
transe,0.5,8874,2,2,1.0,1,noun.plant
transe,0.5,8875,2,2,1.0,1,noun.plant
transe,0.5,8876,2,2,1.0,1,noun.plant
transe,0.5,8877,2,2,1.0,1,noun.plant
transe,0.5,8878,2,2,1.0,1,noun.plant
transe,0.5,8879,2,2,1.0,1,noun.plant
transe,0.5,8880,3,3,1.0,1,noun.plant
transe,0.5,8881,3,3,1.0,1,noun.plant
transe,0.5,8882,2,2,1.0,1,noun.plant
transe,0.5,8883,2,2,1.0,1,noun.plant
transe,0.5,8884,2,2,1.0,1,noun.plant
transe,0.5,8885,2,2,1.0,1,noun.plant
transe,0.5,8886,2,2,1.0,1,noun.plant
transe,0.5,8887,2,2,1.0,1,noun.plant
transe,0.5,8888,2,2,1.0,1,noun.plant
transe,0.5,8889,2,2,1.0,1,noun.plant
transe,0.5,8890,2,2,1.0,1,noun.plant
transe,0.5,8891,2,2,1.0,1,noun.plant
transe,0.5,8892,2,2,1.0,1,noun.plant
transe,0.5,8893,2,2,1.0,1,noun.plant
transe,0.5,8894,2,2,1.0,1,noun.plant
transe,0.5,8895,2,2,1.0,1,noun.plant
transe,0.5,8896,2,2,1.0,1,noun.plant
transe,0.5,8897,2,2,1.0,1,noun.plant
transe,0.5,8898,2,2,1.0,1,noun.plant
transe,0.5,8899,2,2,1.0,1,noun.plant
transe,0.5,8900,2,2,1.0,1,noun.plant
transe,0.5,8901,2,2,1.0,1,noun.plant
transe,0.5,8902,2,2,1.0,1,noun.plant
transe,0.5,8903,2,2,1.0,1,noun.plant
transe,0.5,8904,2,2,1.0,1,noun.plant
transe,0.5,8905,2,2,1.0,1,noun.plant
transe,0.5,8906,2,2,1.0,1,noun.plant
transe,0.5,8907,2,2,1.0,1,noun.plant
transe,0.5,8908,2,2,1.0,1,noun.plant
transe,0.5,8909,2,2,1.0,1,noun.plant
transe,0.5,8910,2,2,1.0,1,noun.plant
transe,0.5,8911,2,2,1.0,1,noun.plant
transe,0.5,8912,2,2,1.0,1,noun.plant
transe,0.5,8913,2,2,1.0,1,noun.plant
transe,0.5,8914,2,2,1.0,1,noun.plant
transe,0.5,8915,2,2,1.0,1,noun.plant
